"year","month","day","hour","avg_wind_speed"
"2010","5","10","9","1.4533333333333333"
"2010","5","10","10","1.3750000000000000"
"2010","5","10","11","1.6683333333333333"
"2010","5","10","12","1.8558333333333333"
"2010","5","10","13","1.4216666666666667"
"2010","5","10","14","1.6083333333333333"
"2010","5","10","15","1.5000000000000000"
"2010","5","10","16","2.9683333333333333"
"2010","5","10","17","2.7816666666666667"
"2010","5","10","18","1.8858333333333333"
"2010","5","10","19","1.7775000000000000"
"2010","5","10","20","1.1141666666666667"
"2010","5","10","21","2.7666666666666667"
"2010","5","10","22","1.6075000000000000"
"2010","5","10","23","1.1591666666666667"
"2010","5","10","24","0.80416666666666666667"
"2010","5","11","1","0.78833333333333333333"
"2010","5","11","2","0.85166666666666666667"
"2010","5","11","3","0.99000000000000000000"
"2010","5","11","4","0.92750000000000000000"
"2010","5","11","5","0.80250000000000000000"
"2010","5","11","6","0.97333333333333333333"
"2010","5","11","7","1.06750000000000000000"
"2010","5","11","8","0.98916666666666666667"
"2010","5","11","9","1.5775000000000000"
"2010","5","11","10","1.8866666666666667"
"2010","5","11","11","1.8708333333333333"
"2010","5","11","12","1.6391666666666667"
"2010","5","11","13","1.6075000000000000"
"2010","5","11","14","1.6075000000000000"
"2010","5","11","15","1.4233333333333333"
"2010","5","11","16","1.8866666666666667"
"2010","5","11","17","2.5191666666666667"
"2010","5","11","18","2.4433333333333333"
"2010","5","11","19","1.2658333333333333"
"2010","5","11","20","0.86583333333333333333"
"2010","5","11","21","1.3275000000000000"
"2010","5","11","22","0.91250000000000000000"
"2010","5","11","23","0.52750000000000000000"
"2010","5","11","24","0.34250000000000000000"
"2010","5","12","1","0.49416666666666666667"
"2010","5","12","2","0.52750000000000000000"
"2010","5","12","3","0.54166666666666666667"
"2010","5","12","4","0.80416666666666666667"
"2010","5","12","5","0.89666666666666666667"
"2010","5","12","6","1.01833333333333333333"
"2010","5","12","7","1.0966666666666667"
"2010","5","12","8","0.37250000000000000000"
"2010","5","12","9","1.00416666666666666667"
"2010","5","12","10","1.4216666666666667"
"2010","5","12","11","2.8758333333333333"
"2010","5","12","12","3.7108333333333333"
"2010","5","12","13","3.5875000000000000"
"2010","5","12","14","2.5675000000000000"
"2010","5","12","15","2.9066666666666667"
"2010","5","12","16","2.4900000000000000"
"2010","5","12","17","3.2316666666666667"
"2010","5","12","18","3.4025000000000000"
"2010","5","12","19","2.3508333333333333"
"2010","5","12","20","1.5758333333333333"
"2010","5","12","21","1.8866666666666667"
"2010","5","12","22","2.7200000000000000"
"2010","5","12","23","2.4275000000000000"
"2010","5","12","24","2.5808333333333333"
"2010","5","13","1","2.3341666666666667"
"2010","5","13","2","1.2508333333333333"
"2010","5","13","3","1.08166666666666666667"
"2010","5","13","4","0.83416666666666666667"
"2010","5","13","5","0.85083333333333333333"
"2010","5","13","6","1.4233333333333333"
"2010","5","13","7","1.5908333333333333"
"2010","5","13","8","0.99000000000000000000"
"2010","5","13","9","1.3916666666666667"
"2010","5","13","10","1.7783333333333333"
"2010","5","13","11","2.1191666666666667"
"2010","5","13","12","2.5350000000000000"
"2010","5","13","13","1.5616666666666667"
"2010","5","13","14","2.7366666666666667"
"2010","5","13","15","3.4950000000000000"
"2010","5","13","16","3.4791666666666667"
"2010","5","13","17","3.4800000000000000"
"2010","5","13","18","2.7375000000000000"
"2010","5","13","19","1.9333333333333333"
"2010","5","13","20","1.01916666666666666667"
"2010","5","13","21","1.6083333333333333"
"2010","5","13","22","2.3650000000000000"
"2010","5","13","23","1.8558333333333333"
"2010","5","13","24","1.2225000000000000"
"2010","5","14","1","1.2675000000000000"
"2010","5","14","2","0.97416666666666666667"
"2010","5","14","3","0.40416666666666666667"
"2010","5","14","4","0.15666666666666666667"
"2010","5","14","5","0.32500000000000000000"
"2010","5","14","6","0.66500000000000000000"
"2010","5","14","7","0.94333333333333333333"
"2010","5","14","8","1.1133333333333333"
"2010","5","14","9","1.3608333333333333"
"2010","5","14","10","1.7633333333333333"
"2010","5","14","11","1.8858333333333333"
"2010","5","14","12","1.6075000000000000"
"2010","5","14","13","2.5200000000000000"
"2010","5","14","14","2.5050000000000000"
"2010","5","14","15","3.5250000000000000"
"2010","5","14","16","4.1600000000000000"
"2010","5","14","17","4.2975000000000000"
"2010","5","14","18","4.0991666666666667"
"2010","5","14","19","3.0300000000000000"
"2010","5","14","20","1.9025000000000000"
"2010","5","14","21","1.8866666666666667"
"2010","5","14","22","3.0458333333333333"
"2010","5","14","23","2.6141666666666667"
"2010","5","14","24","1.1591666666666667"
"2010","5","15","1","0.14083333333333333333"
"2010","5","15","2","0.41916666666666666667"
"2010","5","15","3","0.31166666666666666667"
"2010","5","15","4","0.55750000000000000000"
"2010","5","15","5","0.65083333333333333333"
"2010","5","15","6","0.78916666666666666667"
"2010","5","15","7","0.40333333333333333333"
"2010","5","15","8","0.91166666666666666667"
"2010","5","15","9","1.2841666666666667"
"2010","5","15","10","1.5758333333333333"
"2010","5","15","11","1.3608333333333333"
"2010","5","15","12","1.6366666666666667"
"2010","5","15","13","2.0733333333333333"
"2010","5","15","14","3.2475000000000000"
"2010","5","15","15","4.3933333333333333"
"2010","5","15","16","4.9625000000000000"
"2010","5","15","17","4.5783333333333333"
"2010","5","15","18","3.8808333333333333"
"2010","5","15","19","2.2275000000000000"
"2010","5","15","20","1.4850000000000000"
"2010","5","15","21","1.2358333333333333"
"2010","5","15","22","2.2108333333333333"
"2010","5","15","23","2.5966666666666667"
"2010","5","15","24","2.4125000000000000"
"2010","5","16","1","1.3916666666666667"
"2010","5","16","2","0.81916666666666666667"
"2010","5","16","3","0.92666666666666666667"
"2010","5","16","4","0.60250000000000000000"
"2010","5","16","5","0.96000000000000000000"
"2010","5","16","6","0.60333333333333333333"
"2010","5","16","7","0.51083333333333333333"
"2010","5","16","8","0.72750000000000000000"
"2010","5","16","9","0.95833333333333333333"
"2010","5","16","10","1.5150000000000000"
"2010","5","16","11","1.5158333333333333"
"2010","5","16","12","2.5516666666666667"
"2010","5","16","13","2.1041666666666667"
"2010","5","16","14","2.6441666666666667"
"2010","5","16","15","3.2325000000000000"
"2010","5","16","16","3.6641666666666667"
"2010","5","16","17","3.5433333333333333"
"2010","5","16","18","3.2008333333333333"
"2010","5","16","19","2.2266666666666667"
"2010","5","16","20","1.8091666666666667"
"2010","5","16","21","1.7025000000000000"
"2010","5","16","22","1.1591666666666667"
"2010","5","16","23","2.2891666666666667"
"2010","5","16","24","2.7983333333333333"
"2010","5","17","1","2.5050000000000000"
"2010","5","17","2","1.7316666666666667"
"2010","5","17","3","0.89750000000000000000"
"2010","5","17","4","1.03500000000000000000"
"2010","5","17","5","1.3450000000000000"
"2010","5","17","6","1.2216666666666667"
"2010","5","17","7","1.1733333333333333"
"2010","5","17","8","1.7933333333333333"
"2010","5","17","9","3.3408333333333333"
"2010","5","17","10","2.1800000000000000"
"2010","5","17","11","2.4125000000000000"
"2010","5","17","12","2.2583333333333333"
"2010","5","17","13","3.1241666666666667"
"2010","5","17","14","3.6958333333333333"
"2010","5","17","15","3.9733333333333333"
"2010","5","17","16","3.9566666666666667"
"2010","5","17","17","3.3725000000000000"
"2010","5","17","18","2.9216666666666667"
"2010","5","17","19","2.6450000000000000"
"2010","5","17","20","2.3983333333333333"
"2010","5","17","21","2.2425000000000000"
"2010","5","17","22","1.5933333333333333"
"2010","5","17","23","0.92750000000000000000"
"2010","5","17","24","0.41833333333333333333"
"2010","5","18","1","1.05000000000000000000"
"2010","5","18","2","1.1291666666666667"
"2010","5","18","3","1.03583333333333333333"
"2010","5","18","4","0.77250000000000000000"
"2010","5","18","5","1.1900000000000000"
"2010","5","18","6","1.7483333333333333"
"2010","5","18","7","0.72666666666666666667"
"2010","5","18","8","0.68166666666666666667"
"2010","5","18","9","0.94250000000000000000"
"2010","5","18","10","1.4675000000000000"
"2010","5","18","11","1.5616666666666667"
"2010","5","18","12","1.5925000000000000"
"2010","5","18","13","1.3925000000000000"
"2010","5","18","14","2.3975000000000000"
"2010","5","18","15","2.7525000000000000"
"2010","5","18","16","3.0308333333333333"
"2010","5","18","17","2.9066666666666667"
"2010","5","18","18","2.8141666666666667"
"2010","5","18","19","2.5508333333333333"
"2010","5","18","20","1.9641666666666667"
"2010","5","18","21","1.4225000000000000"
"2010","5","18","22","1.1750000000000000"
"2010","5","18","23","0.35750000000000000000"
"2010","5","18","24","0.80500000000000000000"
"2010","5","19","1","1.3133333333333333"
"2010","5","19","2","0.55750000000000000000"
"2010","5","19","3","0.40333333333333333333"
"2010","5","19","4","0.83583333333333333333"
"2010","5","19","5","1.2666666666666667"
"2010","5","19","6","1.1108333333333333"
"2010","5","19","7","0.63500000000000000000"
"2010","5","19","8","0.65000000000000000000"
"2010","5","19","9","1.1908333333333333"
"2010","5","19","10","1.2508333333333333"
"2010","5","19","11","1.5616666666666667"
"2010","5","19","12","1.6691666666666667"
"2010","5","19","13","1.6850000000000000"
"2010","5","19","14","1.7008333333333333"
"2010","5","19","15","2.0425000000000000"
"2010","5","19","16","2.2733333333333333"
"2010","5","19","17","2.7050000000000000"
"2010","5","19","18","2.7358333333333333"
"2010","5","19","19","1.6550000000000000"
"2010","5","19","20","1.1425000000000000"
"2010","5","19","21","0.99000000000000000000"
"2010","5","19","22","0.68166666666666666667"
"2010","5","19","23","1.05083333333333333333"
"2010","5","19","24","0.97333333333333333333"
"2010","5","20","1","0.61916666666666666667"
"2010","5","20","2","0.94333333333333333333"
"2010","5","20","3","0.83583333333333333333"
"2010","5","20","4","1.05000000000000000000"
"2010","5","20","5","0.83416666666666666667"
"2010","5","20","6","0.85166666666666666667"
"2010","5","20","7","0.69583333333333333333"
"2010","5","20","8","0.78833333333333333333"
"2010","5","20","9","1.3141666666666667"
"2010","5","20","10","1.5950000000000000"
"2010","5","20","11","1.3908333333333333"
"2010","5","20","12","1.8083333333333333"
"2010","5","20","13","1.5150000000000000"
"2010","5","20","14","2.1966666666666667"
"2010","5","20","15","2.8300000000000000"
"2010","5","20","16","3.1550000000000000"
"2010","5","20","17","3.5408333333333333"
"2010","5","20","18","3.1233333333333333"
"2010","5","20","19","2.2733333333333333"
"2010","5","20","20","1.4233333333333333"
"2010","5","20","21","1.02000000000000000000"
"2010","5","20","22","2.3341666666666667"
"2010","5","20","23","1.5625000000000000"
"2010","5","20","24","0.45000000000000000000"
"2010","5","21","1","0.38750000000000000000"
"2010","5","21","2","0.74333333333333333333"
"2010","5","21","3","0.91166666666666666667"
"2010","5","21","4","0.83416666666666666667"
"2010","5","21","5","1.2208333333333333"
"2010","5","21","6","0.72666666666666666667"
"2010","5","21","7","0.51166666666666666667"
"2010","5","21","8","0.98916666666666666667"
"2010","5","21","9","1.03583333333333333333"
"2010","5","21","10","1.2975000000000000"
"2010","5","21","11","1.8091666666666667"
"2010","5","21","12","2.1033333333333333"
"2010","5","21","13","2.9683333333333333"
"2010","5","21","14","3.1083333333333333"
"2010","5","21","15","2.6275000000000000"
"2010","5","21","16","2.8750000000000000"
"2010","5","21","17","3.0925000000000000"
"2010","5","21","18","3.0316666666666667"
"2010","5","21","19","1.9341666666666667"
"2010","5","21","20","1.6075000000000000"
"2010","5","21","21","1.4050000000000000"
"2010","5","21","22","1.5625000000000000"
"2010","5","21","23","1.08166666666666666667"
"2010","5","21","24","1.4066666666666667"
"2010","5","22","1","1.7325000000000000"
"2010","5","22","2","0.95833333333333333333"
"2010","5","22","3","0.51083333333333333333"
"2010","5","22","4","0.75750000000000000000"
"2010","5","22","5","0.55666666666666666667"
"2010","5","22","6","1.05250000000000000000"
"2010","5","22","7","1.2216666666666667"
"2010","5","22","8","1.7316666666666667"
"2010","5","22","9","1.4541666666666667"
"2010","5","22","10","1.6716666666666667"
"2010","5","22","11","1.4383333333333333"
"2010","5","22","12","1.2366666666666667"
"2010","5","22","13","2.2425000000000000"
"2010","5","22","14","2.3508333333333333"
"2010","5","22","15","3.0758333333333333"
"2010","5","22","16","3.0150000000000000"
"2010","5","22","17","2.2275000000000000"
"2010","5","22","18","2.6600000000000000"
"2010","5","22","19","1.8083333333333333"
"2010","5","22","20","1.0966666666666667"
"2010","5","22","21","0.78750000000000000000"
"2010","5","22","22","1.06750000000000000000"
"2010","5","22","23","0.71166666666666666667"
"2010","5","22","24","0.97333333333333333333"
"2010","5","23","1","0.83500000000000000000"
"2010","5","23","2","1.2975000000000000"
"2010","5","23","3","1.00583333333333333333"
"2010","5","23","4","0.49500000000000000000"
"2010","5","23","5","0.86583333333333333333"
"2010","5","23","6","1.1125000000000000"
"2010","5","23","7","1.4075000000000000"
"2010","5","23","8","1.6375000000000000"
"2010","5","23","9","1.5766666666666667"
"2010","5","23","10","1.7475000000000000"
"2010","5","23","11","2.0266666666666667"
"2010","5","23","12","2.4116666666666667"
"2010","5","23","13","2.5191666666666667"
"2010","5","23","14","3.2158333333333333"
"2010","5","23","15","3.7416666666666667"
"2010","5","23","16","3.2166666666666667"
"2010","5","23","17","3.1541666666666667"
"2010","5","23","18","2.7200000000000000"
"2010","5","23","19","2.3658333333333333"
"2010","5","23","20","2.1500000000000000"
"2010","5","23","21","1.9641666666666667"
"2010","5","23","22","1.5916666666666667"
"2010","5","23","23","1.3450000000000000"
"2010","5","23","24","0.29500000000000000000"
"2010","5","24","1","0.46416666666666666667"
"2010","5","24","2","0.26333333333333333333"
"2010","5","24","3","0.43250000000000000000"
"2010","5","24","4","0.77416666666666666667"
"2010","5","24","5","0.91166666666666666667"
"2010","5","24","6","1.1583333333333333"
"2010","5","24","7","1.1750000000000000"
"2010","5","24","8","1.2975000000000000"
"2010","5","24","9","1.5766666666666667"
"2010","5","24","10","2.3658333333333333"
"2010","5","24","11","3.0308333333333333"
"2010","5","24","12","2.9083333333333333"
"2010","5","24","13","2.3200000000000000"
"2010","5","24","14","2.4425000000000000"
"2010","5","24","15","2.8750000000000000"
"2010","5","24","16","2.6908333333333333"
"2010","5","24","17","2.3508333333333333"
"2010","5","24","18","2.1500000000000000"
"2010","5","24","19","1.8408333333333333"
"2010","5","24","20","1.9650000000000000"
"2010","5","24","21","1.4833333333333333"
"2010","5","24","22","1.3275000000000000"
"2010","5","24","23","1.2516666666666667"
"2010","5","24","24","0.85166666666666666667"
"2010","5","25","1","0.94250000000000000000"
"2010","5","25","2","1.4533333333333333"
"2010","5","25","3","0.88083333333333333333"
"2010","5","25","4","0.81916666666666666667"
"2010","5","25","5","0.97250000000000000000"
"2010","5","25","6","1.1900000000000000"
"2010","5","25","7","1.2975000000000000"
"2010","5","25","8","1.5141666666666667"
"2010","5","25","9","1.5300000000000000"
"2010","5","25","10","1.4675000000000000"
"2010","5","25","11","1.1441666666666667"
"2010","5","25","12","1.8233333333333333"
"2010","5","25","13","1.5625000000000000"
"2010","5","25","14","1.7316666666666667"
"2010","5","25","15","2.2116666666666667"
"2010","5","25","16","2.2425000000000000"
"2010","5","25","17","2.3658333333333333"
"2010","5","25","18","2.0416666666666667"
"2010","5","25","19","1.1891666666666667"
"2010","5","25","20","1.2525000000000000"
"2010","5","25","21","2.1033333333333333"
"2010","5","25","22","1.7800000000000000"
"2010","5","25","23","1.6075000000000000"
"2010","5","25","24","1.2058333333333333"
"2010","5","26","1","0.89666666666666666667"
"2010","5","26","2","1.1433333333333333"
"2010","5","26","3","1.5616666666666667"
"2010","5","26","4","1.5308333333333333"
"2010","5","26","5","1.0966666666666667"
"2010","5","26","6","0.60333333333333333333"
"2010","5","26","7","0.52666666666666666667"
"2010","5","26","8","0.92666666666666666667"
"2010","5","26","9","1.4366666666666667"
"2010","5","26","10","2.3058333333333333"
"2010","5","26","11","2.1808333333333333"
"2010","5","26","12","2.3041666666666667"
"2010","5","26","13","2.9683333333333333"
"2010","5","26","14","3.1225000000000000"
"2010","5","26","15","3.3391666666666667"
"2010","5","26","16","3.4950000000000000"
"2010","5","26","17","4.5750000000000000"
"2010","5","26","18","3.5408333333333333"
"2010","5","26","19","2.2875000000000000"
"2010","5","26","20","1.7008333333333333"
"2010","5","26","21","2.0733333333333333"
"2010","5","26","22","1.2525000000000000"
"2010","5","26","23","0.94166666666666666667"
"2010","5","26","24","0.60500000000000000000"
"2010","5","27","1","0.81916666666666666667"
"2010","5","27","2","0.86583333333333333333"
"2010","5","27","3","0.72666666666666666667"
"2010","5","27","4","1.1116666666666667"
"2010","5","27","5","0.75833333333333333333"
"2010","5","27","6","2.5816666666666667"
"2010","5","27","7","1.7958333333333333"
"2010","5","27","8","1.3758333333333333"
"2010","5","27","9","1.7775000000000000"
"2010","5","27","10","1.1891666666666667"
"2010","5","27","11","1.6241666666666667"
"2010","5","27","12","1.9783333333333333"
"2010","5","27","13","2.9383333333333333"
"2010","5","27","14","2.0266666666666667"
"2010","5","27","15","1.5300000000000000"
"2010","5","27","16","0.58833333333333333333"
"2010","5","27","17","1.1416666666666667"
"2010","5","27","18","0.83500000000000000000"
"2010","5","27","19","1.0975000000000000"
"2010","5","27","20","1.2358333333333333"
"2010","5","27","21","0.77250000000000000000"
"2010","5","27","22","0.99000000000000000000"
"2010","5","27","23","1.1425000000000000"
"2010","5","27","24","1.0975000000000000"
"2010","5","28","1","1.4533333333333333"
"2010","5","28","2","1.4991666666666667"
"2010","5","28","3","1.4975000000000000"
"2010","5","28","4","0.91250000000000000000"
"2010","5","28","5","0.89583333333333333333"
"2010","5","28","6","1.1733333333333333"
"2010","5","28","7","1.1600000000000000"
"2010","5","28","8","1.8241666666666667"
"2010","5","28","9","1.9950000000000000"
"2010","5","28","10","3.2483333333333333"
"2010","5","28","11","2.6891666666666667"
"2010","5","28","12","1.9341666666666667"
"2010","5","28","13","2.0400000000000000"
"2010","5","28","14","2.2125000000000000"
"2010","5","28","15","2.3966666666666667"
"2010","5","28","16","1.4841666666666667"
"2010","5","28","17","1.7633333333333333"
"2010","5","28","18","1.3766666666666667"
"2010","5","28","19","2.4741666666666667"
"2010","5","28","20","2.9208333333333333"
"2010","5","28","21","1.8558333333333333"
"2010","5","28","22","1.5616666666666667"
"2010","5","28","23","1.1133333333333333"
"2010","5","28","24","0.77333333333333333333"
"2010","5","29","1","0.28083333333333333333"
"2010","5","29","2","0.74166666666666666667"
"2010","5","29","3","1.00500000000000000000"
"2010","5","29","4","1.03583333333333333333"
"2010","5","29","5","0.92750000000000000000"
"2010","5","29","6","1.00416666666666666667"
"2010","5","29","7","1.2058333333333333"
"2010","5","29","8","1.4983333333333333"
"2010","5","29","9","2.0558333333333333"
"2010","5","29","10","2.0716666666666667"
"2010","5","29","11","3.2625000000000000"
"2010","5","29","12","2.1200000000000000"
"2010","5","29","13","1.1266666666666667"
"2010","5","29","14","2.5216666666666667"
"2010","5","29","15","2.2741666666666667"
"2010","5","29","16","2.7208333333333333"
"2010","5","29","17","2.5966666666666667"
"2010","5","29","18","2.2733333333333333"
"2010","5","29","19","1.9491666666666667"
"2010","5","29","20","1.7483333333333333"
"2010","5","29","21","0.74250000000000000000"
"2010","5","29","22","0.94250000000000000000"
"2010","5","29","23","0.66583333333333333333"
"2010","5","29","24","0.66583333333333333333"
"2010","5","30","1","0.83500000000000000000"
"2010","5","30","2","0.29500000000000000000"
"2010","5","30","3","0.64916666666666666667"
"2010","5","30","4","0.54250000000000000000"
"2010","5","30","5","0.49583333333333333333"
"2010","5","30","6","0.92833333333333333333"
"2010","5","30","7","0.91333333333333333333"
"2010","5","30","8","0.71166666666666666667"
"2010","5","30","9","1.5933333333333333"
"2010","5","30","10","1.5916666666666667"
"2010","5","30","11","2.3816666666666667"
"2010","5","30","12","2.5225000000000000"
"2010","5","30","13","2.9983333333333333"
"2010","5","30","14","3.1383333333333333"
"2010","5","30","15","3.5408333333333333"
"2010","5","30","16","3.1683333333333333"
"2010","5","30","17","2.7516666666666667"
"2010","5","30","18","2.2275000000000000"
"2010","5","30","19","1.5916666666666667"
"2010","5","30","20","1.1591666666666667"
"2010","5","30","21","1.3300000000000000"
"2010","5","30","22","1.1125000000000000"
"2010","5","30","23","0.49416666666666666667"
"2010","5","30","24","1.5158333333333333"
"2010","5","31","1","2.0583333333333333"
"2010","5","31","2","0.91333333333333333333"
"2010","5","31","3","0.54250000000000000000"
"2010","5","31","4","0.40333333333333333333"
"2010","5","31","5","0.82000000000000000000"
"2010","5","31","6","0.64916666666666666667"
"2010","5","31","7","0.72833333333333333333"
"2010","5","31","8","0.52750000000000000000"
"2010","5","31","9","0.95916666666666666667"
"2010","5","31","10","1.8241666666666667"
"2010","5","31","11","2.1658333333333333"
"2010","5","31","12","2.3508333333333333"
"2010","5","31","13","3.1075000000000000"
"2010","5","31","14","3.2916666666666667"
"2010","5","31","15","3.2633333333333333"
"2010","5","31","16","2.8758333333333333"
"2010","5","31","17","1.9033333333333333"
"2010","5","31","18","1.4083333333333333"
"2010","5","31","19","1.8575000000000000"
"2010","5","31","20","1.5150000000000000"
"2010","5","31","21","1.8875000000000000"
"2010","5","31","22","1.3450000000000000"
"2010","5","31","23","2.0108333333333333"
"2010","5","31","24","1.8250000000000000"
"2010","6","1","1","1.5166666666666667"
"2010","6","1","2","1.2358333333333333"
"2010","6","1","3","0.78750000000000000000"
"2010","6","1","4","0.89583333333333333333"
"2010","6","1","5","0.86666666666666666667"
"2010","6","1","6","0.68083333333333333333"
"2010","6","1","7","1.02000000000000000000"
"2010","6","1","8","0.95833333333333333333"
"2010","6","1","9","1.1741666666666667"
"2010","6","1","10","1.3741666666666667"
"2010","6","1","11","2.6291666666666667"
"2010","6","1","12","2.3025000000000000"
"2010","6","1","13","2.5358333333333333"
"2010","6","1","14","1.7008333333333333"
"2010","6","1","15","0.63500000000000000000"
"2010","6","1","16","1.3308333333333333"
"2010","6","1","17","1.08250000000000000000"
"2010","6","1","18","0.69500000000000000000"
"2010","6","1","19","0.86666666666666666667"
"2010","6","1","20","0.83583333333333333333"
"2010","6","1","21","0.65000000000000000000"
"2010","6","1","22","0.66583333333333333333"
"2010","6","1","23","0.65083333333333333333"
"2010","6","1","24","0.81833333333333333333"
"2010","6","2","1","0.68250000000000000000"
"2010","6","2","2","0.69666666666666666667"
"2010","6","2","3","0.60416666666666666667"
"2010","6","2","4","0.75750000000000000000"
"2010","6","2","5","0.92666666666666666667"
"2010","6","2","6","0.98916666666666666667"
"2010","6","2","7","1.02083333333333333333"
"2010","6","2","8","0.95833333333333333333"
"2010","6","2","9","1.06583333333333333333"
"2010","6","2","10","1.4225000000000000"
"2010","6","2","11","2.9225000000000000"
"2010","6","2","12","1.7633333333333333"
"2010","6","2","13","1.2225000000000000"
"2010","6","2","14","2.5975000000000000"
"2010","6","2","15","2.6908333333333333"
"2010","6","2","16","1.2508333333333333"
"2010","6","2","17","0.63500000000000000000"
"2010","6","2","18","1.1441666666666667"
"2010","6","2","19","0.46500000000000000000"
"2010","6","2","20","0.88166666666666666667"
"2010","6","2","21","0.78833333333333333333"
"2010","6","2","22","0.69583333333333333333"
"2010","6","2","23","1.6075000000000000"
"2010","6","2","24","0.99000000000000000000"
"2010","6","3","1","1.03666666666666666667"
"2010","6","3","2","1.2966666666666667"
"2010","6","3","3","1.08083333333333333333"
"2010","6","3","4","1.3441666666666667"
"2010","6","3","5","1.4216666666666667"
"2010","6","3","6","1.4541666666666667"
"2010","6","3","7","0.91333333333333333333"
"2010","6","3","8","1.05166666666666666667"
"2010","6","3","9","1.0841666666666667"
"2010","6","3","10","2.3641666666666667"
"2010","6","3","11","1.4533333333333333"
"2010","6","3","12","1.5766666666666667"
"2010","6","3","13","1.9633333333333333"
"2010","6","3","14","1.9341666666666667"
"2010","6","3","15","2.3041666666666667"
"2010","6","3","16","3.0150000000000000"
"2010","6","3","17","2.3050000000000000"
"2010","6","3","18","1.7783333333333333"
"2010","6","3","19","0.74166666666666666667"
"2010","6","3","20","0.95833333333333333333"
"2010","6","3","21","0.89666666666666666667"
"2010","6","3","22","0.89750000000000000000"
"2010","6","3","23","1.1750000000000000"
"2010","6","3","24","1.0966666666666667"
"2010","6","4","1","1.2666666666666667"
"2010","6","4","2","1.9325000000000000"
"2010","6","4","3","2.7200000000000000"
"2010","6","4","4","1.5758333333333333"
"2010","6","4","5","1.2208333333333333"
"2010","6","4","6","0.85083333333333333333"
"2010","6","4","7","1.2991666666666667"
"2010","6","4","8","1.4208333333333333"
"2010","6","4","9","1.9483333333333333"
"2010","6","4","10","1.5625000000000000"
"2010","6","4","11","2.2266666666666667"
"2010","6","4","12","2.7358333333333333"
"2010","6","4","13","2.7675000000000000"
"2010","6","4","14","2.5350000000000000"
"2010","6","4","15","2.6758333333333333"
"2010","6","4","16","2.8450000000000000"
"2010","6","4","17","2.1658333333333333"
"2010","6","4","18","0.85166666666666666667"
"2010","6","4","19","1.03583333333333333333"
"2010","6","4","20","1.2366666666666667"
"2010","6","4","21","1.4375000000000000"
"2010","6","4","22","1.3133333333333333"
"2010","6","4","23","1.2191666666666667"
"2010","6","4","24","0.98750000000000000000"
"2010","6","5","1","1.2366666666666667"
"2010","6","5","2","0.72750000000000000000"
"2010","6","5","3","0.83583333333333333333"
"2010","6","5","4","0.74250000000000000000"
"2010","6","5","5","0.74250000000000000000"
"2010","6","5","6","1.1591666666666667"
"2010","6","5","7","0.65000000000000000000"
"2010","6","5","8","0.69583333333333333333"
"2010","6","5","9","1.2375000000000000"
"2010","6","5","10","2.1341666666666667"
"2010","6","5","11","1.2825000000000000"
"2010","6","5","12","1.2983333333333333"
"2010","6","5","13","1.02000000000000000000"
"2010","6","5","14","1.9950000000000000"
"2010","6","5","15","2.2100000000000000"
"2010","6","5","16","1.6691666666666667"
"2010","6","5","17","2.4591666666666667"
"2010","6","5","18","1.9166666666666667"
"2010","6","5","19","0.11000000000000000000"
"2010","6","5","20","1.08083333333333333333"
"2010","6","5","21","0.29583333333333333333"
"2010","6","5","22","0.37166666666666666667"
"2010","6","5","23","0.65000000000000000000"
"2010","6","5","24","0.98916666666666666667"
"2010","6","6","1","0.89750000000000000000"
"2010","6","6","2","1.4683333333333333"
"2010","6","6","3","1.2191666666666667"
"2010","6","6","4","1.2666666666666667"
"2010","6","6","5","1.4375000000000000"
"2010","6","6","6","0.88250000000000000000"
"2010","6","6","7","0.89666666666666666667"
"2010","6","6","8","0.92833333333333333333"
"2010","6","6","9","0.88083333333333333333"
"2010","6","6","10","1.2525000000000000"
"2010","6","6","11","0.46500000000000000000"
"2010","6","6","12","0.69666666666666666667"
"2010","6","6","13","0.68166666666666666667"
"2010","6","6","14","0.60500000000000000000"
"2010","6","6","15","1.4375000000000000"
"2010","6","6","16","1.8241666666666667"
"2010","6","6","17","1.5000000000000000"
"2010","6","6","18","1.6400000000000000"
"2010","6","6","19","1.00583333333333333333"
"2010","6","6","20","0.78833333333333333333"
"2010","6","6","21","1.00500000000000000000"
"2010","6","6","22","1.03500000000000000000"
"2010","6","6","23","0.72750000000000000000"
"2010","6","6","24","0.55833333333333333333"
"2010","6","7","1","0.94333333333333333333"
"2010","6","7","2","1.03666666666666666667"
"2010","6","7","3","0.46500000000000000000"
"2010","6","7","4","0.43333333333333333333"
"2010","6","7","5","0.78916666666666666667"
"2010","6","7","6","0.94333333333333333333"
"2010","6","7","7","0.68000000000000000000"
"2010","6","7","8","0.58833333333333333333"
"2010","6","7","9","0.49583333333333333333"
"2010","6","7","10","1.1900000000000000"
"2010","6","7","11","1.6083333333333333"
"2010","6","7","12","1.8558333333333333"
"2010","6","7","13","2.0558333333333333"
"2010","6","7","14","1.9166666666666667"
"2010","6","7","15","2.4116666666666667"
"2010","6","7","16","2.4891666666666667"
"2010","6","7","17","2.9841666666666667"
"2010","6","7","18","2.2725000000000000"
"2010","6","7","19","1.7616666666666667"
"2010","6","7","20","1.03583333333333333333"
"2010","6","7","21","1.1608333333333333"
"2010","6","7","22","0.52583333333333333333"
"2010","6","7","23","1.0966666666666667"
