"year","month","day","cardinal_direction","speed_bin","cumulative_percent_frequency"
"2010","5","5","SE",1,"2.0408163265306122"
"2010","5","5","SE",2,"4.0816326530612244"
"2010","5","5","SE",3,"6.1224489795918366"
"2010","5","5","SE",4,"8.1632653061224488"
"2010","5","5","SW",1,"10.0000000000000000"
"2010","5","5","SW",2,"20.0000000000000000"
"2010","5","5","SW",3,"30.0000000000000000"
"2010","5","5","W",1,"7.1428571428571429"
"2010","5","5","W",2,"14.2857142857142858"
"2010","5","5","W",3,"21.4285714285714287"
"2010","5","6","E",1,"1.6129032258064516"
"2010","5","6","E",2,"3.2258064516129032"
"2010","5","6","E",3,"4.8387096774193548"
"2010","5","6","E",4,"6.4516129032258064"
"2010","5","6","N",1,"11.1111111111111111"
"2010","5","6","N",2,"22.2222222222222222"
"2010","5","6","N",3,"33.3333333333333333"
"2010","5","6","NE",1,"3.7037037037037037"
"2010","5","6","NE",2,"7.4074074074074074"
"2010","5","6","NE",3,"11.1111111111111111"
"2010","5","6","NE",4,"14.8148148148148148"
"2010","5","6","NW",1,"10.0000000000000000"
"2010","5","6","NW",2,"20.0000000000000000"
"2010","5","6","NW",3,"30.0000000000000000"
"2010","5","6","NW",4,"40.0000000000000000"
"2010","5","6","S",1,"11.1111111111111111"
"2010","5","6","S",2,"22.2222222222222222"
"2010","5","6","S",3,"33.3333333333333333"
"2010","5","6","S",4,"44.4444444444444444"
"2010","5","6","SE",1,"2.1276595744680851"
"2010","5","6","SE",2,"4.2553191489361702"
"2010","5","6","SE",3,"6.3829787234042553"
"2010","5","6","SE",4,"8.5106382978723404"
"2010","5","6","SE",5,"10.6382978723404255"
"2010","5","6","SW",1,"3.2258064516129032"
"2010","5","6","SW",2,"6.4516129032258064"
"2010","5","6","SW",3,"9.6774193548387096"
"2010","5","6","SW",4,"12.9032258064516128"
"2010","5","6","W",2,"5.5555555555555556"
"2010","5","6","W",3,"11.1111111111111112"
"2010","5","7","E",1,"2.0000000000000000"
"2010","5","7","E",2,"4.0000000000000000"
"2010","5","7","E",3,"6.0000000000000000"
"2010","5","7","E",4,"8.0000000000000000"
"2010","5","7","N",1,"10.0000000000000000"
"2010","5","7","N",2,"20.0000000000000000"
"2010","5","7","N",3,"30.0000000000000000"
"2010","5","7","N",5,"40.0000000000000000"
"2010","5","7","NE",1,"4.1666666666666667"
"2010","5","7","NE",2,"8.3333333333333334"
"2010","5","7","NE",3,"12.5000000000000001"
"2010","5","7","NW",1,"6.6666666666666667"
"2010","5","7","NW",2,"13.3333333333333334"
"2010","5","7","NW",3,"20.0000000000000001"
"2010","5","7","NW",4,"26.6666666666666668"
"2010","5","7","S",1,"1.5625000000000000"
"2010","5","7","S",2,"3.1250000000000000"
"2010","5","7","S",3,"4.6875000000000000"
"2010","5","7","S",4,"6.2500000000000000"
"2010","5","7","S",5,"7.8125000000000000"
"2010","5","7","SE",1,"0.86206896551724137931"
"2010","5","7","SE",2,"1.72413793103448275862"
"2010","5","7","SE",3,"2.58620689655172413793"
"2010","5","7","SE",4,"3.44827586206896551724"
"2010","5","7","SW",1,"25.0000000000000000"
"2010","5","7","SW",2,"50.0000000000000000"
"2010","5","7","SW",4,"75.0000000000000000"
"2010","5","7","W",2,"20.0000000000000000"
"2010","5","7","W",3,"40.0000000000000000"
"2010","5","8","E",1,"4.7619047619047619"
"2010","5","8","E",2,"9.5238095238095238"
"2010","5","8","E",3,"14.2857142857142857"
"2010","5","8","N",1,"4.7619047619047619"
"2010","5","8","N",2,"9.5238095238095238"
"2010","5","8","NE",1,"3.8461538461538462"
"2010","5","8","NE",2,"7.6923076923076924"
"2010","5","8","NW",2,"50.0000000000000000"
"2010","5","8","S",1,"1.8181818181818182"
"2010","5","8","S",2,"3.6363636363636364"
"2010","5","8","S",3,"5.4545454545454546"
"2010","5","8","S",4,"7.2727272727272728"
"2010","5","8","S",5,"9.0909090909090910"
"2010","5","8","S",6,"10.9090909090909092"
"2010","5","8","SE",1,"0.81300813008130081301"
"2010","5","8","SE",2,"1.62601626016260162602"
"2010","5","8","SE",3,"2.43902439024390243903"
"2010","5","8","SE",4,"3.25203252032520325204"
"2010","5","8","SW",1,"4.1666666666666667"
"2010","5","8","SW",2,"8.3333333333333334"
"2010","5","8","SW",3,"12.5000000000000001"
"2010","5","8","SW",4,"16.6666666666666668"
"2010","5","8","W",1,"10.0000000000000000"
"2010","5","8","W",2,"20.0000000000000000"
"2010","5","8","W",3,"30.0000000000000000"
"2010","5","9","E",1,"3.8461538461538462"
"2010","5","9","E",2,"7.6923076923076924"
"2010","5","9","E",3,"11.5384615384615386"
"2010","5","9","N",1,"20.0000000000000000"
"2010","5","9","N",2,"40.0000000000000000"
"2010","5","9","NE",1,"2.0833333333333333"
"2010","5","9","NE",2,"4.1666666666666666"
"2010","5","9","NW",1,"20.0000000000000000"
"2010","5","9","S",1,"1.3513513513513514"
"2010","5","9","S",2,"2.7027027027027028"
"2010","5","9","S",3,"4.0540540540540542"
"2010","5","9","S",4,"5.4054054054054056"
"2010","5","9","S",5,"6.7567567567567570"
"2010","5","9","SE",1,"1.3513513513513514"
"2010","5","9","SE",2,"2.7027027027027028"
"2010","5","9","SE",3,"4.0540540540540542"
"2010","5","9","SE",4,"5.4054054054054056"
"2010","5","9","SE",5,"6.7567567567567570"
"2010","5","9","SE",6,"8.1081081081081084"
"2010","5","9","SW",1,"4.7619047619047619"
"2010","5","9","SW",2,"9.5238095238095238"
"2010","5","9","SW",3,"14.2857142857142857"
"2010","5","9","W",1,"11.1111111111111111"
"2010","5","9","W",2,"22.2222222222222222"
"2010","5","10","E",1,"2.5000000000000000"
"2010","5","10","E",2,"5.0000000000000000"
"2010","5","10","E",3,"7.5000000000000000"
"2010","5","10","N",1,"3.4482758620689655"
"2010","5","10","N",2,"6.8965517241379310"
"2010","5","10","N",3,"10.3448275862068965"
"2010","5","10","NE",1,"2.5641025641025641"
"2010","5","10","NE",2,"5.1282051282051282"
"2010","5","10","NE",3,"7.6923076923076923"
"2010","5","10","NE",4,"10.2564102564102564"
"2010","5","10","NW",1,"5.8823529411764706"
"2010","5","10","NW",2,"11.7647058823529412"
"2010","5","10","NW",3,"17.6470588235294118"
"2010","5","10","S",1,"1.8867924528301887"
"2010","5","10","S",2,"3.7735849056603774"
"2010","5","10","S",3,"5.6603773584905661"
"2010","5","10","S",4,"7.5471698113207548"
"2010","5","10","SE",1,"2.0833333333333333"
"2010","5","10","SE",2,"4.1666666666666666"
"2010","5","10","SE",3,"6.2499999999999999"
"2010","5","10","SE",4,"8.3333333333333332"
"2010","5","10","SW",1,"4.1666666666666667"
"2010","5","10","SW",2,"8.3333333333333334"
"2010","5","10","SW",3,"12.5000000000000001"
"2010","5","10","SW",4,"16.6666666666666668"
"2010","5","10","W",1,"5.2631578947368421"
"2010","5","10","W",2,"10.5263157894736842"
"2010","5","10","W",3,"15.7894736842105263"
"2010","5","11","E",1,"0.97087378640776699029"
"2010","5","11","E",2,"1.94174757281553398058"
"2010","5","11","E",3,"2.91262135922330097087"
"2010","5","11","N",1,"3.4482758620689655"
"2010","5","11","N",2,"6.8965517241379310"
"2010","5","11","N",3,"10.3448275862068965"
"2010","5","11","NE",1,"1.4925373134328358"
"2010","5","11","NE",2,"2.9850746268656716"
"2010","5","11","NE",3,"4.4776119402985074"
"2010","5","11","NW",1,"12.5000000000000000"
"2010","5","11","NW",2,"25.0000000000000000"
"2010","5","11","NW",3,"37.5000000000000000"
"2010","5","11","S",2,"9.0909090909090909"
"2010","5","11","S",3,"18.1818181818181818"
"2010","5","11","SE",1,"1.8181818181818182"
"2010","5","11","SE",2,"3.6363636363636364"
"2010","5","11","SE",3,"5.4545454545454546"
"2010","5","11","SE",4,"7.2727272727272728"
"2010","5","11","SE",5,"9.0909090909090910"
"2010","5","11","SW",1,"12.5000000000000000"
"2010","5","11","SW",2,"25.0000000000000000"
"2010","5","11","W",1,"25.0000000000000000"
"2010","5","11","W",2,"50.0000000000000000"
"2010","5","11","W",3,"75.0000000000000000"
"2010","5","12","E",1,"1.0526315789473684"
"2010","5","12","E",2,"2.1052631578947368"
"2010","5","12","E",3,"3.1578947368421052"
"2010","5","12","E",4,"4.2105263157894736"
"2010","5","12","E",5,"5.2631578947368420"
"2010","5","12","E",6,"6.3157894736842104"
"2010","5","12","N",1,"4.7619047619047619"
"2010","5","12","N",2,"9.5238095238095238"
"2010","5","12","N",3,"14.2857142857142857"
"2010","5","12","NE",1,"2.5000000000000000"
"2010","5","12","NE",2,"5.0000000000000000"
"2010","5","12","NE",3,"7.5000000000000000"
"2010","5","12","NE",4,"10.0000000000000000"
"2010","5","12","NW",1,"33.3333333333333333"
"2010","5","12","NW",2,"66.6666666666666666"
"2010","5","12","S",1,"6.6666666666666667"
"2010","5","12","S",3,"13.3333333333333334"
"2010","5","12","S",4,"20.0000000000000001"
"2010","5","12","S",5,"26.6666666666666668"
"2010","5","12","SE",1,"1.0309278350515464"
"2010","5","12","SE",2,"2.0618556701030928"
"2010","5","12","SE",3,"3.0927835051546392"
"2010","5","12","SE",4,"4.1237113402061856"
"2010","5","12","SE",5,"5.1546391752577320"
"2010","5","12","SW",1,"25.0000000000000000"
"2010","5","12","SW",2,"50.0000000000000000"
"2010","5","12","W",1,"33.3333333333333333"
"2010","5","12","W",2,"66.6666666666666666"
"2010","5","13","E",1,"1.4492753623188406"
"2010","5","13","E",2,"2.8985507246376812"
"2010","5","13","E",3,"4.3478260869565218"
"2010","5","13","E",4,"5.7971014492753624"
"2010","5","13","N",2,"20.0000000000000000"
"2010","5","13","N",3,"40.0000000000000000"
"2010","5","13","N",5,"60.0000000000000000"
"2010","5","13","NE",1,"1.5384615384615385"
"2010","5","13","NE",2,"3.0769230769230770"
"2010","5","13","NE",3,"4.6153846153846155"
"2010","5","13","NE",4,"6.1538461538461540"
"2010","5","13","NE",5,"7.6923076923076925"
"2010","5","13","NW",2,"50.0000000000000000"
"2010","5","13","S",1,"20.0000000000000000"
"2010","5","13","S",2,"40.0000000000000000"
"2010","5","13","S",3,"60.0000000000000000"
"2010","5","13","S",4,"80.0000000000000000"
"2010","5","13","SE",1,"0.70921985815602836879"
"2010","5","13","SE",2,"1.41843971631205673758"
"2010","5","13","SE",3,"2.12765957446808510637"
"2010","5","13","SE",4,"2.83687943262411347516"
"2010","5","13","SE",5,"3.54609929078014184395"
"2010","5","13","SW",2,"100.0000000000000000"
"2010","5","14","E",1,"2.9411764705882353"
"2010","5","14","E",2,"5.8823529411764706"
"2010","5","14","E",3,"8.8235294117647059"
"2010","5","14","N",1,"5.8823529411764706"
"2010","5","14","N",2,"11.7647058823529412"
"2010","5","14","N",5,"17.6470588235294118"
"2010","5","14","NE",1,"2.5641025641025641"
"2010","5","14","NE",2,"5.1282051282051282"
"2010","5","14","NE",3,"7.6923076923076923"
"2010","5","14","NW",1,"3.7037037037037037"
"2010","5","14","NW",2,"7.4074074074074074"
"2010","5","14","NW",3,"11.1111111111111111"
"2010","5","14","NW",4,"14.8148148148148148"
"2010","5","14","S",2,"2.7027027027027027"
"2010","5","14","S",3,"5.4054054054054054"
"2010","5","14","S",4,"8.1081081081081081"
"2010","5","14","S",5,"10.8108108108108108"
"2010","5","14","S",6,"13.5135135135135135"
"2010","5","14","SE",1,"1.1363636363636364"
"2010","5","14","SE",2,"2.2727272727272728"
"2010","5","14","SE",3,"3.4090909090909092"
"2010","5","14","SE",4,"4.5454545454545456"
"2010","5","14","SE",5,"5.6818181818181820"
"2010","5","14","SW",1,"7.6923076923076923"
"2010","5","14","SW",2,"15.3846153846153846"
"2010","5","14","SW",3,"23.0769230769230769"
"2010","5","14","SW",4,"30.7692307692307692"
"2010","5","14","SW",6,"38.4615384615384615"
"2010","5","14","W",1,"4.3478260869565217"
"2010","5","14","W",2,"8.6956521739130434"
"2010","5","14","W",3,"13.0434782608695651"
"2010","5","14","W",4,"17.3913043478260868"
"2010","5","15","E",1,"2.1276595744680851"
"2010","5","15","E",2,"4.2553191489361702"
"2010","5","15","E",3,"6.3829787234042553"
"2010","5","15","N",1,"6.6666666666666667"
"2010","5","15","N",2,"13.3333333333333334"
"2010","5","15","N",3,"20.0000000000000001"
"2010","5","15","NE",1,"3.0303030303030303"
"2010","5","15","NE",2,"6.0606060606060606"
"2010","5","15","NE",3,"9.0909090909090909"
"2010","5","15","NW",1,"9.0909090909090909"
"2010","5","15","NW",2,"18.1818181818181818"
"2010","5","15","NW",3,"27.2727272727272727"
"2010","5","15","S",1,"2.0408163265306122"
"2010","5","15","S",2,"4.0816326530612244"
"2010","5","15","S",3,"6.1224489795918366"
"2010","5","15","S",4,"8.1632653061224488"
"2010","5","15","S",5,"10.2040816326530610"
"2010","5","15","S",6,"12.2448979591836732"
"2010","5","15","S",7,"14.2857142857142854"
"2010","5","15","SE",1,"1.1494252873563218"
"2010","5","15","SE",2,"2.2988505747126436"
"2010","5","15","SE",3,"3.4482758620689654"
"2010","5","15","SE",4,"4.5977011494252872"
"2010","5","15","SE",5,"5.7471264367816090"
"2010","5","15","SE",6,"6.8965517241379308"
"2010","5","15","SE",7,"8.0459770114942526"
"2010","5","15","SW",1,"5.2631578947368421"
"2010","5","15","SW",2,"10.5263157894736842"
"2010","5","15","SW",3,"15.7894736842105263"
"2010","5","15","SW",4,"21.0526315789473684"
"2010","5","15","SW",5,"26.3157894736842105"
"2010","5","15","W",1,"7.6923076923076923"
"2010","5","15","W",2,"15.3846153846153846"
"2010","5","15","W",3,"23.0769230769230769"
"2010","5","16","E",1,"3.4482758620689655"
"2010","5","16","E",2,"6.8965517241379310"
"2010","5","16","N",1,"3.0303030303030303"
"2010","5","16","N",2,"6.0606060606060606"
"2010","5","16","N",3,"9.0909090909090909"
"2010","5","16","N",4,"12.1212121212121212"
"2010","5","16","NE",1,"2.7027027027027027"
"2010","5","16","NE",2,"5.4054054054054054"
"2010","5","16","NE",3,"8.1081081081081081"
"2010","5","16","NW",1,"5.2631578947368421"
"2010","5","16","NW",2,"10.5263157894736842"
"2010","5","16","NW",3,"15.7894736842105263"
"2010","5","16","NW",4,"21.0526315789473684"
"2010","5","16","S",1,"1.4492753623188406"
"2010","5","16","S",2,"2.8985507246376812"
"2010","5","16","S",3,"4.3478260869565218"
"2010","5","16","S",4,"5.7971014492753624"
"2010","5","16","S",5,"7.2463768115942030"
"2010","5","16","S",6,"8.6956521739130436"
"2010","5","16","SE",1,"1.3698630136986301"
"2010","5","16","SE",2,"2.7397260273972602"
"2010","5","16","SE",3,"4.1095890410958903"
"2010","5","16","SE",4,"5.4794520547945204"
"2010","5","16","SE",5,"6.8493150684931505"
"2010","5","16","SW",1,"5.5555555555555556"
"2010","5","16","SW",2,"11.1111111111111112"
"2010","5","16","SW",3,"16.6666666666666668"
"2010","5","16","SW",4,"22.2222222222222224"
"2010","5","16","W",1,"10.0000000000000000"
"2010","5","16","W",2,"20.0000000000000000"
"2010","5","16","W",3,"30.0000000000000000"
"2010","5","17","E",1,"1.8181818181818182"
"2010","5","17","E",2,"3.6363636363636364"
"2010","5","17","E",3,"5.4545454545454546"
"2010","5","17","E",4,"7.2727272727272728"
"2010","5","17","NE",1,"5.5555555555555556"
"2010","5","17","NE",2,"11.1111111111111112"
"2010","5","17","NE",3,"16.6666666666666668"
"2010","5","17","S",1,"1.8181818181818182"
"2010","5","17","S",2,"3.6363636363636364"
"2010","5","17","S",3,"5.4545454545454546"
"2010","5","17","S",4,"7.2727272727272728"
"2010","5","17","S",5,"9.0909090909090910"
"2010","5","17","S",6,"10.9090909090909092"
"2010","5","17","SE",1,"0.67114093959731543624"
"2010","5","17","SE",2,"1.34228187919463087248"
"2010","5","17","SE",3,"2.01342281879194630872"
"2010","5","17","SE",4,"2.68456375838926174496"
"2010","5","17","SE",5,"3.35570469798657718120"
"2010","5","17","SE",6,"4.02684563758389261744"
"2010","5","17","SW",1,"10.0000000000000000"
"2010","5","17","SW",2,"20.0000000000000000"
"2010","5","17","SW",3,"30.0000000000000000"
"2010","5","18","E",1,"3.8461538461538462"
"2010","5","18","E",2,"7.6923076923076924"
"2010","5","18","N",1,"6.6666666666666667"
"2010","5","18","N",2,"13.3333333333333334"
"2010","5","18","N",3,"20.0000000000000001"
"2010","5","18","NE",1,"4.5454545454545455"
"2010","5","18","NE",2,"9.0909090909090910"
"2010","5","18","NW",1,"25.0000000000000000"
"2010","5","18","NW",2,"50.0000000000000000"
"2010","5","18","S",1,"1.1235955056179775"
"2010","5","18","S",2,"2.2471910112359550"
"2010","5","18","S",3,"3.3707865168539325"
"2010","5","18","S",4,"4.4943820224719100"
"2010","5","18","S",5,"5.6179775280898875"
"2010","5","18","SE",1,"0.90090090090090090090"
"2010","5","18","SE",2,"1.80180180180180180180"
"2010","5","18","SE",3,"2.70270270270270270270"
"2010","5","18","SE",4,"3.60360360360360360360"
"2010","5","18","SE",5,"4.50450450450450450450"
"2010","5","18","SW",1,"5.8823529411764706"
"2010","5","18","SW",2,"11.7647058823529412"
"2010","5","18","W",2,"50.0000000000000000"
"2010","5","19","E",1,"1.5873015873015873"
"2010","5","19","E",2,"3.1746031746031746"
"2010","5","19","E",3,"4.7619047619047619"
"2010","5","19","N",1,"33.3333333333333333"
"2010","5","19","N",2,"66.6666666666666666"
"2010","5","19","NE",1,"5.0000000000000000"
"2010","5","19","NE",2,"10.0000000000000000"
"2010","5","19","NW",1,"50.0000000000000000"
"2010","5","19","NW",2,"100.0000000000000000"
"2010","5","19","S",1,"2.0833333333333333"
"2010","5","19","S",2,"4.1666666666666666"
"2010","5","19","S",3,"6.2499999999999999"
"2010","5","19","S",4,"8.3333333333333332"
"2010","5","19","SE",1,"1.2820512820512821"
"2010","5","19","SE",2,"2.5641025641025642"
"2010","5","19","SE",3,"3.8461538461538463"
"2010","5","19","SE",4,"5.1282051282051284"
"2010","5","19","SW",1,"2.1276595744680851"
"2010","5","19","SW",2,"4.2553191489361702"
"2010","5","19","SW",3,"6.3829787234042553"
"2010","5","19","SW",4,"8.5106382978723404"
"2010","5","19","W",1,"5.0000000000000000"
"2010","5","19","W",2,"10.0000000000000000"
"2010","5","19","W",3,"15.0000000000000000"
"2010","5","20","E",1,"3.1250000000000000"
"2010","5","20","E",2,"6.2500000000000000"
"2010","5","20","N",1,"3.8461538461538462"
"2010","5","20","N",2,"7.6923076923076924"
"2010","5","20","N",3,"11.5384615384615386"
"2010","5","20","NE",1,"2.3255813953488372"
"2010","5","20","NE",2,"4.6511627906976744"
"2010","5","20","NE",3,"6.9767441860465116"
"2010","5","20","NW",1,"12.5000000000000000"
"2010","5","20","NW",2,"25.0000000000000000"
"2010","5","20","NW",3,"37.5000000000000000"
"2010","5","20","NW",4,"50.0000000000000000"
"2010","5","20","S",1,"1.1904761904761905"
"2010","5","20","S",2,"2.3809523809523810"
"2010","5","20","S",3,"3.5714285714285715"
"2010","5","20","S",4,"4.7619047619047620"
"2010","5","20","S",5,"5.9523809523809525"
"2010","5","20","SE",1,"2.1276595744680851"
"2010","5","20","SE",2,"4.2553191489361702"
"2010","5","20","SE",3,"6.3829787234042553"
"2010","5","20","SE",4,"8.5106382978723404"
"2010","5","20","SW",1,"6.2500000000000000"
"2010","5","20","SW",2,"12.5000000000000000"
"2010","5","20","SW",3,"18.7500000000000000"
"2010","5","20","W",1,"3.4482758620689655"
"2010","5","20","W",2,"6.8965517241379310"
"2010","5","20","W",3,"10.3448275862068965"
"2010","5","21","E",1,"4.1666666666666667"
"2010","5","21","E",2,"8.3333333333333334"
"2010","5","21","N",1,"2.5000000000000000"
"2010","5","21","N",2,"5.0000000000000000"
"2010","5","21","NE",1,"8.3333333333333333"
"2010","5","21","NE",2,"16.6666666666666666"
"2010","5","21","NW",1,"4.1666666666666667"
"2010","5","21","NW",2,"8.3333333333333334"
"2010","5","21","NW",4,"12.5000000000000001"
"2010","5","21","S",1,"1.2658227848101266"
"2010","5","21","S",2,"2.5316455696202532"
"2010","5","21","S",3,"3.7974683544303798"
"2010","5","21","S",4,"5.0632911392405064"
"2010","5","21","S",5,"6.3291139240506330"
"2010","5","21","SE",1,"2.0833333333333333"
"2010","5","21","SE",2,"4.1666666666666666"
"2010","5","21","SE",3,"6.2499999999999999"
"2010","5","21","SE",4,"8.3333333333333332"
"2010","5","21","SE",5,"10.4166666666666665"
"2010","5","21","SW",1,"2.9411764705882353"
"2010","5","21","SW",2,"5.8823529411764706"
"2010","5","21","SW",3,"8.8235294117647059"
"2010","5","21","W",1,"4.7619047619047619"
"2010","5","21","W",2,"9.5238095238095238"
"2010","5","21","W",3,"14.2857142857142857"
"2010","5","22","E",1,"2.5641025641025641"
"2010","5","22","E",2,"5.1282051282051282"
"2010","5","22","E",3,"7.6923076923076923"
"2010","5","22","N",1,"5.5555555555555556"
"2010","5","22","N",2,"11.1111111111111112"
"2010","5","22","N",3,"16.6666666666666668"
"2010","5","22","NE",1,"2.7777777777777778"
"2010","5","22","NE",2,"5.5555555555555556"
"2010","5","22","NW",1,"2.6315789473684211"
"2010","5","22","NW",2,"5.2631578947368422"
"2010","5","22","NW",3,"7.8947368421052633"
"2010","5","22","NW",4,"10.5263157894736844"
"2010","5","22","S",1,"3.0303030303030303"
"2010","5","22","S",2,"6.0606060606060606"
"2010","5","22","S",3,"9.0909090909090909"
"2010","5","22","SE",1,"2.3809523809523810"
"2010","5","22","SE",2,"4.7619047619047620"
"2010","5","22","SE",3,"7.1428571428571430"
"2010","5","22","SW",1,"5.0000000000000000"
"2010","5","22","SW",2,"10.0000000000000000"
"2010","5","22","SW",3,"15.0000000000000000"
"2010","5","22","SW",4,"20.0000000000000000"
"2010","5","22","W",1,"1.7543859649122807"
"2010","5","22","W",2,"3.5087719298245614"
"2010","5","22","W",3,"5.2631578947368421"
"2010","5","22","W",4,"7.0175438596491228"
"2010","5","23","E",1,"1.9230769230769231"
"2010","5","23","E",2,"3.8461538461538462"
"2010","5","23","N",1,"50.0000000000000000"
"2010","5","23","NE",1,"20.0000000000000000"
"2010","5","23","NW",1,"33.3333333333333333"
"2010","5","23","NW",2,"66.6666666666666666"
"2010","5","23","S",1,"4.1666666666666667"
"2010","5","23","S",2,"8.3333333333333334"
"2010","5","23","S",3,"12.5000000000000001"
"2010","5","23","SE",1,"3.0303030303030303"
"2010","5","23","SE",2,"6.0606060606060606"
"2010","5","23","SE",3,"9.0909090909090909"
"2010","5","23","SW",1,"1.0989010989010989"
"2010","5","23","SW",2,"2.1978021978021978"
"2010","5","23","SW",3,"3.2967032967032967"
"2010","5","23","SW",4,"4.3956043956043956"
"2010","5","23","SW",5,"5.4945054945054945"
"2010","5","23","W",1,"1.3513513513513514"
"2010","5","23","W",2,"2.7027027027027028"
"2010","5","23","W",3,"4.0540540540540542"
"2010","5","23","W",4,"5.4054054054054056"
"2010","5","23","W",5,"6.7567567567567570"
"2010","5","24","E",1,"2.0833333333333333"
"2010","5","24","E",2,"4.1666666666666666"
"2010","5","24","N",1,"100.0000000000000000"
"2010","5","24","NE",1,"10.0000000000000000"
"2010","5","24","NE",2,"20.0000000000000000"
"2010","5","24","NW",1,"50.0000000000000000"
"2010","5","24","S",1,"5.5555555555555556"
"2010","5","24","S",2,"11.1111111111111112"
"2010","5","24","SE",1,"10.0000000000000000"
"2010","5","24","SE",2,"20.0000000000000000"
"2010","5","24","SW",1,"0.76335877862595419847"
"2010","5","24","SW",2,"1.52671755725190839694"
"2010","5","24","SW",3,"2.29007633587786259541"
"2010","5","24","SW",4,"3.05343511450381679388"
"2010","5","24","W",1,"1.5873015873015873"
"2010","5","24","W",2,"3.1746031746031746"
"2010","5","24","W",3,"4.7619047619047619"
"2010","5","24","W",4,"6.3492063492063492"
"2010","5","25","E",1,"1.6129032258064516"
"2010","5","25","E",2,"3.2258064516129032"
"2010","5","25","N",2,"33.3333333333333333"
"2010","5","25","N",3,"66.6666666666666666"
"2010","5","25","NE",1,"20.0000000000000000"
"2010","5","25","NE",2,"40.0000000000000000"
"2010","5","25","NW",1,"16.6666666666666667"
"2010","5","25","NW",2,"33.3333333333333334"
"2010","5","25","NW",3,"50.0000000000000001"
"2010","5","25","S",1,"3.8461538461538462"
"2010","5","25","S",2,"7.6923076923076924"
"2010","5","25","S",3,"11.5384615384615386"
"2010","5","25","S",4,"15.3846153846153848"
"2010","5","25","SE",1,"3.1250000000000000"
"2010","5","25","SE",2,"6.2500000000000000"
"2010","5","25","SE",3,"9.3750000000000000"
"2010","5","25","SW",1,"1.0989010989010989"
"2010","5","25","SW",2,"2.1978021978021978"
"2010","5","25","SW",3,"3.2967032967032967"
"2010","5","25","W",1,"1.6129032258064516"
"2010","5","25","W",2,"3.2258064516129032"
"2010","5","25","W",3,"4.8387096774193548"
"2010","5","25","W",4,"6.4516129032258064"
"2010","5","26","E",1,"2.5000000000000000"
"2010","5","26","E",2,"5.0000000000000000"
"2010","5","26","E",3,"7.5000000000000000"
"2010","5","26","E",4,"10.0000000000000000"
"2010","5","26","E",5,"12.5000000000000000"
"2010","5","26","E",7,"15.0000000000000000"
"2010","5","26","N",1,"5.0000000000000000"
"2010","5","26","N",2,"10.0000000000000000"
"2010","5","26","N",3,"15.0000000000000000"
"2010","5","26","NE",1,"2.7027027027027027"
"2010","5","26","NE",2,"5.4054054054054054"
"2010","5","26","NE",3,"8.1081081081081081"
"2010","5","26","NW",1,"20.0000000000000000"
"2010","5","26","S",1,"1.4492753623188406"
"2010","5","26","S",2,"2.8985507246376812"
"2010","5","26","S",3,"4.3478260869565218"
"2010","5","26","S",4,"5.7971014492753624"
"2010","5","26","S",5,"7.2463768115942030"
"2010","5","26","SE",1,"1.0101010101010101"
"2010","5","26","SE",2,"2.0202020202020202"
"2010","5","26","SE",3,"3.0303030303030303"
"2010","5","26","SE",4,"4.0404040404040404"
"2010","5","26","SE",5,"5.0505050505050505"
"2010","5","26","SE",6,"6.0606060606060606"
"2010","5","26","SE",7,"7.0707070707070707"
"2010","5","26","SW",1,"8.3333333333333333"
"2010","5","26","SW",2,"16.6666666666666666"
"2010","5","26","W",1,"25.0000000000000000"
"2010","5","26","W",2,"50.0000000000000000"
"2010","5","27","E",1,"1.0989010989010989"
"2010","5","27","E",2,"2.1978021978021978"
"2010","5","27","E",3,"3.2967032967032967"
"2010","5","27","N",1,"4.1666666666666667"
"2010","5","27","N",2,"8.3333333333333334"
"2010","5","27","N",3,"12.5000000000000001"
"2010","5","27","N",4,"16.6666666666666668"
"2010","5","27","NE",1,"2.2222222222222222"
"2010","5","27","NE",2,"4.4444444444444444"
"2010","5","27","NW",1,"12.5000000000000000"
"2010","5","27","NW",2,"25.0000000000000000"
"2010","5","27","S",1,"4.3478260869565217"
"2010","5","27","S",2,"8.6956521739130434"
"2010","5","27","S",3,"13.0434782608695651"
"2010","5","27","S",4,"17.3913043478260868"
"2010","5","27","SE",1,"1.6129032258064516"
"2010","5","27","SE",2,"3.2258064516129032"
"2010","5","27","SE",3,"4.8387096774193548"
"2010","5","27","SE",4,"6.4516129032258064"
"2010","5","27","SE",5,"8.0645161290322580"
"2010","5","27","SW",1,"6.2500000000000000"
"2010","5","27","SW",2,"12.5000000000000000"
"2010","5","27","SW",3,"18.7500000000000000"
"2010","5","27","W",1,"5.5555555555555556"
"2010","5","27","W",2,"11.1111111111111112"
"2010","5","27","W",3,"16.6666666666666668"
"2010","5","28","E",1,"2.1739130434782609"
"2010","5","28","E",2,"4.3478260869565218"
"2010","5","28","E",3,"6.5217391304347827"
"2010","5","28","E",4,"8.6956521739130436"
"2010","5","28","N",1,"3.8461538461538462"
"2010","5","28","N",2,"7.6923076923076924"
"2010","5","28","N",3,"11.5384615384615386"
"2010","5","28","N",4,"15.3846153846153848"
"2010","5","28","N",5,"19.2307692307692310"
"2010","5","28","NE",1,"1.9607843137254902"
